latitude,longitude
40.8047141,-73.9582435
40.8043463,-73.9572939
40.8061352,-73.9615461
40.805435,-73.959826
40.7160103,-74.0152427
40.717113,-74.0145636
40.7177392,-74.0140898
40.7169942,-74.0143011
40.7371143,-73.9903427
40.732318,-74.001663
40.7317466,-74.0032895
40.8384061,-73.9416375
40.8384885,-73.9418259
40.839174,-73.943465
40.837714,-73.939994
40.8359164,-73.9434608
40.8359959,-73.9436514
40.8363811,-73.9445746
40.8373178,-73.9468195
40.753391,-73.9585072
40.7528454,-73.9574256
40.7973475,-73.9624256
40.7960892,-73.9633482
40.7967202,-73.9628856
40.7954638,-73.9638068
40.794787,-73.964303
40.8165385,-73.9349094
40.8171663,-73.936373
40.8191286,-73.9410058
40.8179369,-73.9381673
40.8202938,-73.9437782
40.7575229,-73.9540022
40.7578267,-73.9547864
40.8404789,-73.9364566
40.84281,-73.942013
40.843193,-73.942944
40.7997378,-73.9681077
40.7998293,-73.9683196
40.7991433,-73.9666736
40.796746,-73.9609963
40.8003317,-73.9695099
40.801034,-73.9711684
40.8009645,-73.9710116
40.715297,-74.0007838
40.71517,-74.000528
40.7729828,-73.9461966
40.8036112,-73.9672429
40.8035338,-73.9670551
40.8023687,-73.9642901
40.8005822,-73.9600539
40.804206,-73.968647
40.756059,-73.961622
40.7577457,-73.9594883
40.7578199,-73.959435
40.7117597,-73.9924589
40.7116012,-73.9942643
40.8334829,-73.9415672
40.833098,-73.940653
40.728713,-74.003297
40.7045078,-74.009424
40.7826258,-73.9512052
40.7839274,-73.9542844
40.7846666,-73.9560335
40.7840339,-73.9545364
40.7853451,-73.9576385
40.7833024,-73.9528059
40.8206097,-73.9584609
40.82060102445054,-73.95844092584825
40.7817194,-73.9809824
40.7811846,-73.9797549
40.7818019,-73.9811764
40.7823951,-73.9825954
40.7831868,-73.9844671
40.757284,-73.978116
40.760368,-73.9517365
40.7686292,-73.9426754
40.7691048,-73.9431568
40.7687577,-73.9428
40.770744,-73.94276
40.7703817,-73.9430978
40.860657,-73.9273
40.8626215,-73.9286059
40.7291879,-73.987242
40.7301298,-73.9894855
40.730557,-73.9905029
40.729787,-73.9886307
40.726281,-73.980333
40.7252896,-73.9779748
40.724283,-73.975598
40.731166,-73.991921
40.732165,-73.994297
40.7362021,-74.0035332
40.835196,-73.938489
40.834536,-73.938965
40.834156,-73.9392421
40.8217395,-73.9352815
40.8277858,-73.9496453
40.8277058,-73.9494552
40.8265253,-73.9466493
40.828296,-73.950858
40.7439579,-74.0083751
40.7392313,-73.9781935
40.7404719,-73.9772937
40.7954144,-73.94187
40.79745,-73.9467
40.796828,-73.9452242
40.796714,-73.9449536
40.7960891,-73.9434711
40.860641,-73.930771
40.860862,-73.928817
40.8151825,-73.9588379
40.8151033,-73.9586399
40.815882,-73.960561
40.815526,-73.959719
40.868482,-73.918561
40.867633,-73.916588
40.845333,-73.942339
40.8483226,-73.9420228
40.8452094,-73.9423114
40.7295629,-73.9965691
40.730155,-73.996063
40.7954107,-73.9319203
40.732315,-74.000511
40.7316274,-73.9991063
40.7686673,-73.9452922
40.7602829,-73.9522642
40.8159502,-73.9431458
40.8148176,-73.9404415
40.817175,-73.946055
40.7908684,-73.9726862
40.791438,-73.9740374
40.7915093,-73.974213
40.7896744,-73.969851
40.7927214,-73.9770841
40.7884813,-73.967036
40.7920701,-73.9755518
40.85431,-73.930082
40.8531111,-73.9272272
40.855335,-73.933312
40.855581,-73.934266
40.7929833,-73.9480228
40.7928715,-73.9477578
40.7926556,-73.9472455
40.8143036,-73.9530716
40.813159,-73.95035
40.812727,-73.949301
40.8314449,-73.946722
40.8315246,-73.9469124
40.8302699,-73.9439142
40.8326563,-73.9496167
40.7710722,-73.9475897
40.732841,-74.002124
40.7031174,-74.0130041
40.7090879,-74.0140487
40.7087418,-74.0132592
40.8013779,-73.9343472
40.7580163,-73.9817975
40.7310432,-73.9996039
40.7302877,-73.9980696
40.7299438,-73.9973576
40.837168,-73.9425447
40.8372479,-73.9427349
40.8377866,-73.9440172
40.8361153,-73.9400362
40.8356703,-73.9395793
40.7105573,-73.9941417
40.7100939,-73.9941033
40.8081151,-73.9600943
40.8074127,-73.9583999
40.8057298,-73.9544228
40.806325,-73.9558429
40.7348912,-74.0031527
40.7108766,-73.9823467
40.7110138,-73.9805721
40.7139762,-73.97996
40.7154372,-73.9792045
40.7696931,-73.9412831
40.7805327,-73.9442146
40.7570629,-73.9698306
40.7551302,-73.9652501
40.7577471,-73.9714524
40.7584748,-73.9731771
40.7583874,-73.97297
40.7984325,-73.9689288
40.7985082,-73.9691157
40.7978876,-73.9675923
40.7990808,-73.9704307
40.799705,-73.971924
40.795488,-73.9619166
40.7153027,-73.976483
40.7717169,-73.9471185
40.7280695,-73.9989542
40.7064386,-74.0150993
40.7541,-73.978332
40.753717,-73.977432
40.750138595900914,-73.96894242167866
40.7501157,-73.9688835
40.752197,-73.981822
40.7332265,-74.0030292
40.733843,-74.001205
40.7188732,-74.0065862
40.7182558,-74.0052693
40.7527994,-73.9651997
40.753314,-73.964811
40.7299009,-73.990744
40.7876214,-73.9770038
40.7870013,-73.9755091
40.7876892,-73.9771797
40.7892565,-73.9808596
40.7881993,-73.978373
40.7267997,-73.9889783
40.725796,-73.986623
40.723882,-73.982083
40.724863,-73.984403
40.7389179,-73.9873554
40.724662,-73.996301
40.7885301,-73.9532121
40.789205,-73.954817
40.7241515,-73.9884659
40.7430424,-73.9891586
40.8659478,-73.9298529
40.8679563,-73.9269852
40.7144204,-73.9921352
40.714487,-73.9912887
40.8157829,-73.9565853
40.8155516,-73.9569141
40.780251,-73.9814398
40.7799273,-73.9806725
40.7803332,-73.9816348
40.781134,-73.9835331
40.7817867,-73.9850803
40.853537,-73.938378
40.7126536,-73.9900158
40.7119696,-73.9899105
40.7112327,-73.9897972
40.71755,-73.999313
40.7143777,-74.0004476
40.778551,-73.951248
40.7794971,-73.9534887
40.7807974,-73.9565682
40.7815366,-73.9583191
40.7809019,-73.9568157
40.7801739,-73.9550916
40.7822133,-73.9599216
40.7766012,-73.9466301
40.775608,-73.944278
40.738185,-73.974138
40.773622,-73.945728
40.8595212,-73.9321996
40.8486927,-73.9304556
40.849309,-73.931917
40.740442,-73.994593
40.8717992,-73.9134592
40.871714,-73.9132764
40.7481834,-73.9723066
40.7404067,-73.9790893
40.7413442,-73.9813061
40.7433908,-73.9861457
40.7426835,-73.984473
40.7420239,-73.9829135
40.7427282,-73.9845789
40.7748542,-73.9806593
40.7754424,-73.98206
40.7755451,-73.9822819
40.773656,-73.977827
40.8454318,-73.9386774
40.844788,-73.937043
40.846048,-73.940241
40.8435645,-73.9342023
40.7310034,-74.0046246
40.8672563,-73.9293463
40.7713964,-73.9564729
40.7723386,-73.9587132
40.7736344,-73.9617942
40.7737343,-73.9620316
40.7730129,-73.9603164
40.7694634,-73.9518607
40.7750509,-73.9651622
40.7743723,-73.9635486
40.7141814,-73.9886956
40.7135074,-73.9885984
40.712783,-73.9884926
40.7381515,-74.0096057
40.7381422,-74.00647
40.7381472,-74.008154
40.7381397,-74.00561
40.8118836,-73.9612283
40.8118101,-73.9610595
40.812624,-73.963016
40.812252,-73.962106
40.8088366,-73.9540011
40.7259304,-74.0083464
40.8302751,-73.9478285
40.8301952,-73.9476383
40.8290147,-73.9448311
40.8639056,-73.9314679
40.7303818,-73.9863742
40.7313257,-73.9886146
40.7319645,-73.9902032
40.732449,-73.991289
40.733304,-73.993322
40.727211,-73.99527
40.727664,-74.003155
40.727601,-74.002513
40.8066676,-73.964761
40.8067455,-73.9649464
40.8055137,-73.9620038
40.8047003,-73.9600673
40.803894,-73.958204
40.8037168,-73.9577554
40.7393804,-74.008051
40.73334,-73.983176
40.7359491,-73.9893654
40.7360007,-73.9894916
40.734012,-73.984773
40.7292368,-73.9734571
40.7990578,-73.9684641
40.7991422,-73.9686501
40.7961182,-73.9614556
40.8087475,-73.9596325
40.8080465,-73.9579313
40.810373,-73.963477
40.8039919,-73.9483547
40.802599,-73.945052
40.7658675,-73.9574124
40.7678094,-73.9620184
40.7691167,-73.9651195
40.769214,-73.9653503
40.7698455,-73.9668481
40.770517,-73.968441
40.7684845,-73.9636198
40.7649208,-73.9551668
40.8011376,-73.9376885
40.8001963,-73.9354447
40.8025564,-73.9410543
40.8018125,-73.9392896
40.803194,-73.942567
40.8024388,-73.9407754
40.8001205,-73.9352694
40.7225511,-74.0014071
40.726118,-73.998407
40.7262337,-73.9983091
40.721621,-74.002208
40.725008,-73.999345
40.723795,-74.000367
40.7312837,-73.9940304
40.729776,-73.995308
40.72918,-73.995812
40.839864,-73.9369058
40.7069158,-74.0135459
40.7070863,-74.0139687
40.7316,-73.9947861
40.734532,-73.992266
40.7172086,-73.9907021
40.7149028,-73.9918872
40.7160325,-73.9913115
40.7181237,-73.9902319
40.729008,-73.993747
40.729406,-73.994547
40.7136968,-73.9945593
40.7123164,-73.9943622
40.7142167,-73.9948341
40.730104,-74.005475
40.7303374,-74.0024762
40.7298634,-74.0039573
40.7820071,-73.9516568
40.7833046,-73.9547388
40.7840414,-73.9564889
40.7834104,-73.9549902
40.782682,-73.95326
40.823626,-73.945903
40.8029849,-73.9677086
40.8028991,-73.9675075
40.8017318,-73.9647551
40.8035615,-73.9691211
40.732699,-73.983646
40.7622514,-73.9701425
40.7623449,-73.9703631
40.7629781,-73.9718586
40.7965528,-73.970293
40.7966222,-73.9704634
40.7959907,-73.9689571
40.7971871,-73.9718112
40.797888,-73.973462
40.730343,-74.008207
40.730434,-74.00907
40.730321,-74.004688
40.742893,-73.9772754
40.7438224,-73.9794966
40.777047,-73.9820011
40.7771407,-73.982225
40.7749158,-73.9769071
40.7713517,-73.9820511
40.7067145,-74.0023323
40.707216,-74.002744
40.735133,-74.0060475
40.7355308,-74.0033399
40.852484,-73.9276854
40.8484776,-73.9306128
40.75194666426945,-73.96762428891573
40.7518375,-73.9674437
40.7529834,-73.9699017
40.751884037120526,-73.96753408490997
40.7539219,-73.9721133
40.7546125,-73.9737345
40.7552643,-73.9752404
40.75535,-73.9754495
40.7555998,-73.9760595
40.855755,-73.931655
40.856503,-73.932761
40.856783,-73.933681
40.7112553,-73.9847882
40.7115339,-73.9806212
40.703207,-74.01257
40.7097946,-73.9960795
40.7097487,-73.9963823
40.8634187,-73.9300194
40.723689,-73.97603
40.726188,-73.989429
40.727867,-73.993147
40.728412,-73.994252
40.8271631,-73.9500994
40.827083,-73.9499093
40.825901,-73.9471053
40.827678,-73.951321
40.7203342,-73.9749488
40.7241822,-73.9735174
40.7216193,-73.9747705
40.753334,-73.966487
40.739037,-73.9735603
40.7918366,-73.9355738
40.7192506,-73.9772471
40.715649,-73.977917
40.721421,-73.999031
40.7204322,-73.999868
40.72388,-73.996952
40.7226691,-73.9979746
40.710413,-74.009474
40.8169955,-73.9575149
40.8181288,-73.9602464
40.8157311,-73.9545328
40.7993598,-73.9433813
40.7992437,-73.9431074
40.7149508,-73.9833174
40.8226181,-73.9531692
40.822698,-73.9533594
40.823549,-73.955385
40.8214395,-73.9503639
40.8221718,-73.9520987
40.7752458,-73.9476241
40.774252,-73.945267
40.730581,-74.001684
40.7299867,-74.0004975
40.724235,-73.997785
40.725773,-74.000898
40.722723,-73.994153
40.724632,-73.998585
40.851179,-73.939236
40.8495104,-73.9399265
40.8488349,-73.9401439
40.848019,-73.940436
40.7774824,-73.9888435
40.853685,-73.930539
40.7877536,-73.9474623
40.7884298,-73.9490632
40.7890548,-73.950543
40.851095,-73.932433
40.8498909,-73.9295801
40.851615,-73.933667
40.861259,-73.925668
40.8650857,-73.9281099
40.863238,-73.926923
40.737022,-73.9748642
40.792932,-73.95
40.793608,-73.951602
40.7879567,-73.9381753
40.8102102,-73.9354432
40.8115281,-73.9349447
40.7155607,-73.9897482
40.7165679,-73.9892242
40.843942,-73.939025
40.8423037,-73.9351235
40.844686,-73.940795
40.843501,-73.937982
40.79256,-73.9410247
40.7935046,-73.9432642
40.7955419,-73.9480943
40.796217,-73.949695
40.7949178,-73.9466147
40.7948049,-73.9463469
40.79418,-73.9448653
40.812103,-73.949757
40.7162008,-73.9817109
40.717925,-74.008943
40.7181153,-74.0104958
40.846727,-73.935622
40.845538,-73.9327605
40.7369428,-74.0058581
40.7371946,-74.0057723
40.7647425,-73.9683181
40.7648371,-73.9685426
40.766143,-73.971648
40.7641054,-73.9668127
40.7654664,-73.9700424
40.7977996,-73.9693893
40.7978702,-73.9695717
40.7972517,-73.9680449
40.7984506,-73.9708877
40.7991459,-73.9725352
40.7948599,-73.9623761
40.8027375,-73.9492747
40.801342,-73.945968
40.7497482,-73.9699307
40.7344252,-73.9803078
40.715103,-74.0159377
40.730615,-73.990646
40.8384866,-73.937912
40.8386821,-73.9377692
40.839296,-73.939239
40.7528582,-73.9929759
40.7516588,-73.9901341
40.7506844,-73.9878246
40.709095,-74.0054738
40.7108105,-74.0033934
40.7104485,-74.0039392
40.741628,-74.00697
40.7409419,-74.0074833
40.7345982,-73.9843469
40.7295311,-73.9965063
40.731706,-74.000954
40.7387561,-74.00386
40.7497374,-73.9740682
40.7485013,-73.9749705
40.7491137,-73.9745184
40.747879,-73.9754261
40.682105,-73.909055
40.681712,-73.911518
40.6766546,-73.9155402
40.677774,-73.915426
40.714537,-73.937294
40.7138277,-73.9373419
40.692087,-73.998339
40.6936032,-73.9976084
40.685733,-73.961306
40.685001,-73.961155
40.679365,-74.0117
40.680431,-74.010451
40.721379,-73.947951
40.721292,-73.948875
40.721474,-73.94698
40.6959533,-73.9664207
40.6976721,-73.9667369
40.6763463,-73.9923694
40.677118,-73.923779
40.678222,-73.923673
40.679564,-73.934351
40.679835,-73.934395
40.6802215,-73.9345032
40.698091,-73.9380626
40.693172,-73.970859
40.6961414,-73.9714575
40.689506,-73.970131
40.6978952,-73.9718068
40.687752,-73.969783
40.6958557,-73.9714076
40.691602,-73.970549
40.686288,-73.96949
40.67946,-74.010427
40.678431,-74.008921
40.679548,-74.004419
40.679762,-74.005222
40.700545,-73.944403
40.7110439,-73.9605932
40.7105014,-73.9609444
40.7008641,-73.9421573
40.701637,-73.942267
40.723557,-73.9476329
40.722727,-73.947474
40.718874,-73.945108
40.718782,-73.945084
40.678963,-73.949647
40.6790967,-73.9520098
40.6813093,-73.9476299
40.684178,-73.992192
40.6851003,-73.994579
40.683319,-73.989992
40.6799801,-73.9813841
40.68088,-73.983711
40.6792747,-73.9795479
40.681642,-73.985672
40.682494,-73.987856
40.697737,-73.960925
40.6786309,-73.9071918
40.6784844,-73.9070074
40.706203,-73.965672
40.7056282,-73.9650865
40.692266,-73.9882
40.688254,-73.979286
40.686713,-73.979057
40.689863,-73.97951
40.7031643,-73.9887419
40.7031971,-73.9895234
40.7032441,-73.9906658
40.701869,-73.993154
40.67118,-73.955937
40.672055,-73.955622
40.678926,-74.011055
40.677898,-74.009544
40.6721973,-73.9872649
40.67327,-73.989511
40.674411,-73.99187
40.66757,-73.977717
40.696004,-73.929894
40.679745,-73.922132
40.680055,-73.91943
40.6791665,-73.9269248
40.6793828,-73.9253418
40.6932527,-73.972851
40.689582,-73.972136
40.685021,-73.971223
40.687528,-73.971727
40.69168,-73.972553
40.686064,-73.971433
40.6816198,-73.9985307
40.680541,-73.994654
40.6810604,-73.9965285
40.682133,-74.000371
40.683048,-74.003656
40.6802,-73.994889
40.679237,-73.992783
40.678681,-73.9904253
40.6795211,-73.9925854
40.689821,-73.9779408
40.686919,-73.977361
40.685181,-73.9770231
40.672745,-73.907655
40.674497,-74.009927
40.673966,-74.00803
40.6794407,-73.9459361
40.6781258,-74.0169071
40.699833,-73.936963
40.7033107,-73.9925823
40.73175,-73.945512
40.7206467,-73.9436797
40.729349,-73.945116
40.727485,-73.944806
40.723097,-73.944083
40.72177,-73.943863
40.730601,-73.945319
40.725616,-73.944498
40.6963824,-73.9773691
40.6981322,-73.9775344
40.6781843,-73.9431777
40.6792809,-73.9430941
40.6967546,-73.9348531
40.6948206,-73.9344204
40.695553,-73.9345667
40.6911588,-73.9336888
40.6940894,-73.9342743
40.6962868,-73.9347134
40.6896936,-73.9333961
40.6926237,-73.9339815
40.6904268,-73.9335426
40.6918927,-73.9338355
40.6933557,-73.9341278
40.6723053,-73.9132706
40.672291,-73.9129978
40.673257,-73.930697
40.672183,-73.911099
40.672196,-73.911323
40.673408,-73.933468
40.672348,-73.914087
40.673106,-73.927929
40.67356,-73.936263
40.672954,-73.925161
40.672792,-73.922215
40.672499,-73.916857
40.673708,-73.938981
40.673859,-73.941775
40.674162,-73.947313
40.674005,-73.944544
40.7015552,-73.9383274
40.7005953,-73.9366538
40.714159,-73.956269
40.71786,-73.962218
40.7146494,-73.9570255
40.716973,-73.960791
40.715374,-73.958223
40.716172,-73.959511
40.7253714,-73.9296415
40.7266101,-73.9302165
40.7246506,-73.9293271
40.707652,-73.921765
40.708484,-73.922104
40.709382,-73.937097
40.7101054,-73.9372217
40.708678,-73.93698
40.7083545,-73.9609905
40.709054,-73.967104
40.708902,-73.965801
40.70872,-73.964185
40.708535,-73.962573
40.6737157,-73.9714431
40.674123,-73.972527
40.6770499,-73.9800344
40.7036668,-73.9470493
40.700922,-73.951288
40.701579,-73.950274
40.702159,-73.949379
40.700292,-73.952176
40.703351,-73.947539
40.6808412,-73.9385438
40.705352,-73.962485
40.706464,-73.960767
40.704201,-73.96428
40.707352,-73.959395
40.679281,-73.9065649
40.6793071,-73.9063564
40.6795142,-73.9045649
40.678783,-73.910939
40.6783986,-73.9130362
40.679089,-73.90828
40.678837,-73.995794
40.677841,-73.993725
40.676946,-73.991872
40.6956485,-73.997391
40.6949744,-73.9977089
40.6812487,-73.9042081
40.6805891,-73.9038929
40.687213,-73.918046
40.686965,-73.917996
40.6862345,-73.9178503
40.6774495,-73.9964704
40.6784229,-74.0000655
40.678935,-74.001905
40.6778665,-73.9980697
40.7268442,-73.9341132
40.7278654,-73.932551
40.696311,-73.997078
40.696368,-73.9973011
40.7052097,-73.9498116
40.705888,-73.942966
40.705442,-73.947981
40.705604,-73.946265
40.705739,-73.944687
40.7067046,-73.9357059
40.707067,-73.933791
40.6787794,-73.9338945
40.699284,-73.959824
40.701946,-73.955724
40.703181,-73.953812
40.699668,-73.959238
40.704418,-73.9519
40.7138654,-73.9238972
40.697186,-73.928833
40.695115,-73.931929
40.692794,-73.95205
40.693172,-73.948768
40.6938242,-73.9430891
40.693497,-73.945932
40.6944848,-73.9373442
40.6941478,-73.940267
40.678669,-73.917968
40.6788215,-73.917185
40.680581,-73.989129
40.679744,-73.986961
40.67698,-73.920946
40.678069,-73.920842
40.729518,-73.949083
40.728485,-73.948495
40.687357,-73.918294
40.691737,-73.914002
40.690264,-73.91545
40.694687,-73.911107
40.693212,-73.912554
40.681863,-73.988272
40.6792987,-73.981696
40.680246,-73.984139
40.681009,-73.986104
40.6783666,-73.9791414
40.6787307,-73.9191197
40.679323,-73.919286
40.722636,-73.954183
40.7232026,-73.9524918
40.7229256,-73.9533185
40.7227566,-73.953823
40.7224438,-73.9547907
40.7234918,-73.9516352
40.7044603,-73.9884247
40.7044536,-73.9875259
40.7041988,-73.9300554
40.702002,-73.932044
40.703473,-73.930594
40.7008488,-73.9331463
40.6897837,-73.9651875
40.691871,-73.9656
40.6868704,-73.964503
40.684668,-73.964033
40.6875863,-73.9646489
40.705868,-73.936234
40.705177,-73.936002
40.7208279,-73.9625185
40.7165454,-73.952678
40.71488,-73.95446
40.715987,-73.953272
40.714326,-73.955057
40.715433,-73.953865
40.681953,-73.959595
40.682909,-73.959785
40.685109,-73.960221
40.680993,-74.004473
40.6803148,-74.0020243
40.680121,-74.00134
40.703811,-73.9883413
40.7026162,-73.9876214
40.6948362,-73.9838018
40.694814,-73.983264
40.7124631,-73.9538967
40.7116926,-73.9512284
40.7120402,-73.9527294
40.7129002,-73.955029
40.7139498,-73.9579008
40.713399,-73.956402
40.7063473,-73.9519201
40.701953,-73.958689
40.703075,-73.956985
40.704312,-73.955074
40.700792,-73.9605
40.705544,-73.953163
40.699791,-73.950091
40.7014945,-73.9519151
40.685113,-73.947165
40.706003,-73.956967
40.704876,-73.955704
40.693905,-73.948914
40.6858455,-73.9473099
40.6807121,-73.9462846
40.6821949,-73.9465863
40.69244,-73.948622
40.702051,-73.952551
40.683646,-73.946873
40.702617,-73.953181
40.694637,-73.94906
40.688044,-73.947748
40.6814467,-73.9464365
40.69831,-73.949788
40.690974,-73.948331
40.689511,-73.948039
40.703747,-73.954442
40.6873098,-73.9476018
40.6887758,-73.947893
40.6843792,-73.9470168
40.700347,-73.950657
40.696847,-73.9495
40.696121,-73.949356
40.705439,-73.956337
40.7067983,-73.9578652
40.697583,-73.949647
40.690242,-73.948185
40.691707,-73.948476
40.682914,-73.946727
40.686578,-73.947456
40.700445,-73.950756
40.679637,-73.91654
40.679935,-73.913883
40.679078,-73.921973
40.680507,-73.906282
40.6812492,-73.980523
40.682149,-73.982855
40.6802712,-73.9778496
40.6874031,-73.995754
40.686754,-73.9937797
40.688024,-73.9975692
40.682909,-73.984797
40.683765,-73.986996
40.720159,-73.940745
40.720422,-73.9397
40.720829,-73.938129
40.701573,-73.931291
40.703047,-73.929843
40.700059,-73.932781
40.704526,-73.928395
40.6779972,-73.9398142
40.727611,-73.958897
40.6925615,-73.927998
40.704762,-73.964903
40.67757,-73.911749
40.6773544,-73.9282217
40.678466,-73.928426
40.6942911,-73.9924465
40.6948001,-73.994301
40.681377,-73.907771
40.6850188,-74.0052489
40.6882683,-73.9199045
40.684313,-73.954101
40.687811,-73.923689
40.6857638,-73.9414955
40.685439,-73.944328
40.6874382,-73.9269653
40.6864276,-73.9357393
40.686091,-73.9386592
40.684066,-73.956257
40.6871,-73.929888
40.688115,-73.921032
40.6867633,-73.9328107
40.69793,-73.910272
40.6971209,-73.911054
40.702849,-73.933523
40.690456,-73.911748
40.699159,-73.927049
40.694731,-73.919271
40.700718,-73.929787
40.690883,-73.9125
40.69858,-73.926024
40.696015,-73.92152
40.699015,-73.926782
40.695587,-73.920767
40.698161,-73.925273
40.694304,-73.918512
40.6977309,-73.9245353
40.699585,-73.927797
40.701141,-73.930543
40.702431,-73.932792
40.697299,-73.923776
40.698738,-73.926305
40.69131,-73.91325
40.692594,-73.915505
40.692166,-73.914754
40.693449,-73.917009
40.69831,-73.925564
40.693022,-73.916257
40.699439,-73.927532
40.693877,-73.917761
40.695157,-73.920011
40.699861,-73.928283
40.696871,-73.923025
40.696443,-73.922271
40.70029,-73.929035
40.6977702,-73.9687538
40.6960275,-73.9684038
40.706792,-73.933711
40.707051,-73.932086
40.707153,-73.931479
40.7084044,-73.9230402
40.708361,-73.924003
40.708103,-73.925578
40.707056,-73.964393
40.7054977,-73.9667081
40.676795,-74.013553
40.6786557,-74.0162815
40.675781,-74.01206
40.674375,-74.00999
40.674758,-74.010554
40.67763,-74.014777
40.723225,-73.954512
40.7236338,-73.9581347
40.722837,-73.956867
40.7219314,-73.9554174
40.68402,-73.996232
40.685775,-73.995386
40.7076084,-73.9555366
40.7068025,-73.9557225
40.712702,-73.952319
40.710264,-73.953856
40.7114242,-73.9531289
40.7070485,-73.9556972
40.709522,-73.954326
40.708901,-73.954719
40.708266,-73.955119
40.7108812,-73.9534686
40.7040291,-73.9599604
40.703658,-73.960591
40.69321,-73.971872
40.6961801,-73.972466
40.689544,-73.971142
40.6846305,-73.9702339
40.6979393,-73.9728124
40.687638,-73.970764
40.6958944,-73.9724053
40.69164,-73.97156
40.686174,-73.97047
40.6763577,-73.9099988
40.67747,-73.909881
40.6835968,-74.0066792
40.682377,-74.003979
40.681463,-74.000693
40.678881,-74.005658
40.683092,-73.910769
40.688935,-73.905041
40.687461,-73.906486
40.685988,-73.907934
40.690409,-73.903597
40.679482,-73.995373
40.67755,-73.99137
40.6784778,-73.9932919
40.7163459,-73.9638591
40.717252,-73.965734
40.71558,-73.962289
40.714892,-73.960881
40.714192,-73.959486
40.676496,-73.9127615
40.67762,-73.912647
40.7149731,-73.9427345
40.7149002,-73.9425124
40.6993983,-73.9769798
40.716359,-73.94012
40.715813,-73.940022
40.7137656,-73.9580271
40.71439,-73.959277
40.6962939,-73.9754379
40.6980632,-73.9757987
40.703773,-73.931155
40.705656,-73.9317
40.704257,-73.931309
40.704958,-73.931507
40.685036,-73.999865
40.6869431,-73.9989348
40.698351,-73.911024
40.697499,-73.909513
40.698783,-73.911776
40.686072,-73.916046
40.6949788,-73.9073041
40.68898,-73.913194
40.693405,-73.908853
40.6965433,-73.905752
40.69193,-73.910298
40.694791,-73.954307
40.699193,-73.955184
40.691121,-73.953566
40.693205,-73.953989
40.696995,-73.954745
40.672824,-73.998694
40.6729364,-73.9991087
40.705393,-73.933321
40.7065692,-73.9525041
40.7090392,-73.9508003
40.7084285,-73.9513365
40.7078001,-73.9517057
40.7072208,-73.9520835
40.706709,-73.9529118
40.701711,-73.9605398
40.702528,-73.959333
40.703639,-73.957616
40.706109,-73.953794
40.730271,-73.953469
40.725721,-73.950875
40.727384,-73.951821
40.728418,-73.952412
40.67206,-73.903596
40.7068685,-73.9533774
40.7069469,-73.9541091
40.7070866,-73.9540209
40.718682,-73.94049
40.715452,-73.942162
40.716178,-73.942077
40.716923,-73.941836
40.718448,-73.940669
40.7183768,-73.940724
40.717697,-73.94127
40.701594,-73.948748
40.702784,-73.946907
40.69882,-73.957959
40.694471,-73.957087
40.6893388,-73.9560652
40.6908,-73.956356
40.692884,-73.956773
40.696676,-73.957526
40.675911,-73.98623
40.6767755,-73.985511
40.6725106,-73.9992088
40.6722995,-73.9994385
40.691756,-73.966566
40.692993,-73.955826
40.69253,-73.959844
40.693102,-73.95488
40.6923,-73.961899
40.691707,-73.97354
40.692779,-73.957681
40.693308,-73.953098
40.691643,-73.967531
40.692628,-73.958993
40.691545,-73.968493
40.695791,-73.933118
40.694559,-73.9432344
40.69423,-73.946078
40.6952183,-73.9374903
40.6948807,-73.9404133
40.70091,-73.926083
40.702388,-73.924636
40.7038336,-73.9889819
40.7038196,-73.9884985
40.69684,-73.987063
40.7214152,-73.9605117
40.720627,-73.959244
40.717357,-73.953992
40.71974,-73.95782
40.71814,-73.955251
40.718941,-73.956535
40.677872,-73.917289
40.67466,-74.013231
40.674716,-74.013313
40.67293,-74.010682
40.67369,-74.011803
40.6809018,-73.9511706
40.6816387,-73.9513077
40.6804805,-73.9511867
40.6775562,-73.9022749
40.6758939,-73.9025208
40.6770533,-73.9024403
40.730433,-73.959357
40.6885429,-73.9238344
40.683418,-73.9228146
40.6849033,-73.9231066
40.6826927,-73.9226722
40.686345,-73.923396
40.684149,-73.9229592
40.681211,-73.922427
40.690011,-73.9241282
40.6870792,-73.9235426
40.681936,-73.922545
40.6856134,-73.9232523
40.680476,-73.922277
40.689275,-73.923979
40.678116,-73.921711
40.712489,-73.938466
40.7132019,-73.9388003
40.694117,-73.960158
40.698326,-73.961051
40.690448,-73.959428
40.69632,-73.960621
40.707637,-73.967383
40.7077513,-73.9684018
40.7074898,-73.9660109
40.724873,-73.953442
40.7106973,-73.9676693
40.7107636,-73.9676568
40.711649,-73.967233
40.698186,-73.937391
40.699409,-73.936216
40.6918951,-73.977545
40.6921322,-73.9843423
40.692195,-73.986272
40.692159,-73.9852884
40.6850485,-73.9542463
40.686497,-73.9416404
40.6861713,-73.9444749
40.6881663,-73.9271121
40.6871583,-73.9358848
40.6868315,-73.938807
40.6848006,-73.9564033
40.6878305,-73.9300345
40.6888589,-73.9211834
40.6874947,-73.9329569
40.677067,-73.922806
40.678171,-73.9227
40.7335419,-73.9429335
40.72089,-73.940865
40.719438,-73.940622
40.721606,-73.940989
40.719209,-73.940587
40.72046,-73.940794
40.694317,-73.930512
40.695643,-73.929235
40.674998,-73.991384
40.6719981,-73.9938947
